planet_1_x_pos,planet_1_y_pos,planet_1_x_mom,planet_1_y_mom
0.64017993,0.1737185,-1.0,-1.0
0.75377303,-0.06716446,-0.98114383,-1.0
0.7253357,0.17163604,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.72819257,-0.028106326,-0.9850672,-1.0
0.56636745,0.15721469,-1.0,-1.0
0.63732076,0.086630926,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.7282684,-0.028228842,-0.9850987,-1.0
0.584963,0.082404636,-1.0,-1.0
0.5663694,0.1572073,-1.0,-1.0
0.6401809,0.17371854,-1.0,-1.0
0.011522332,-0.021767447,-1.0,-1.0
0.73132837,-0.010688114,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.8289359,0.054698884,-1.0,-1.0
0.7887613,0.06783787,-0.9317052,-1.0
0.82893574,0.05469896,-1.0,-1.0
0.58908117,0.18536909,-1.0,-1.0
0.5934091,0.18524157,-1.0,-1.0
0.5253312,0.14612767,-1.0,-1.0
0.010980764,-0.02177166,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.7790178,0.030743254,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.5823706,0.071755074,-1.0,-1.0
0.72916883,0.01351177,-1.0,-1.0
0.5035022,0.20166828,-1.0,-1.0
0.82893634,0.0546984,-1.0,-1.0
0.5663648,0.15721524,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.5823706,0.071755074,-1.0,-1.0
0.5823706,0.071755074,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.58880955,0.18537249,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.5843382,0.09242915,-1.0,-1.0
0.044147372,-0.0009679466,-1.0,-1.0
0.53569305,0.12665133,-1.0,-1.0
0.49456647,0.21866924,-1.0,-1.0
0.72819257,-0.028106177,-0.9850676,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.52548593,0.14604363,-1.0,-1.0
0.72819275,-0.028105134,-0.9850696,-1.0
0.013194436,-0.0018189882,-1.0,-1.0
0.58237106,0.07175637,-1.0,-1.0
0.82883304,0.054705713,-1.0,-1.0
0.6656889,0.10448773,-1.0,-1.0
0.72851,0.008750837,-1.0,-1.0
0.010980314,-0.02177166,-1.0,-1.0
0.8289736,0.054645114,-1.0,-1.0
0.6657703,0.10436875,-1.0,-1.0
0.4945516,0.218692,-1.0,-1.0
0.72443426,0.03028337,-1.0,-1.0
0.72819257,-0.028106326,-0.9850672,-1.0
0.77680904,-0.019254442,-1.0,-1.0
0.6401784,0.17371935,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.31588915,-0.020056399,-1.0,-1.0
0.28130245,-0.020179903,-1.0,-1.0
0.5888,0.1853726,-1.0,-1.0
0.8289355,0.05469952,-1.0,-1.0
0.72819257,-0.028106326,-0.9850672,-1.0
0.49455276,0.21869192,-1.0,-1.0
0.013194384,-0.0018189882,-1.0,-1.0
0.8001272,0.009041585,-1.0,-1.0
0.8335675,0.009165435,-1.0,-1.0
0.83361876,0.009253903,-1.0,-1.0
0.83356744,0.009165439,-1.0,-1.0
0.58433765,0.09242887,-1.0,-1.0
0.83211344,0.049702235,-1.0,-1.0
0.73318964,0.15974285,-1.0,-1.0
0.58028877,0.19491188,-1.0,-1.0
0.5663649,0.15721518,-1.0,-1.0
0.5663735,0.15722324,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.5300135,0.22302635,-1.0,-1.0
0.7537581,-0.06713804,-0.9811611,-1.0
0.8289403,0.054692604,-1.0,-1.0
0.5823706,0.071755074,-1.0,-1.0
0.5823706,0.071755074,-1.0,-1.0
0.5887994,0.18537341,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.75377303,-0.06716446,-0.98114383,-1.0
0.8310145,0.009156057,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.0127546545,-0.0021114,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.013187667,-0.0018234323,-1.0,-1.0
0.7281926,-0.028106503,-0.98506725,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.026473906,-0.001448943,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.4945516,0.218692,-1.0,-1.0
0.5888,0.18537258,-1.0,-1.0
0.80817527,0.026373444,-0.872281,-1.0
0.013234381,-0.0018178737,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.83804035,0.0213457,-1.0,-1.0
0.51547706,0.16112874,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.6402083,0.17367987,-1.0,-1.0
0.75377303,-0.06716446,-0.98114383,-1.0
0.8289357,0.054699067,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.5823706,0.071755074,-1.0,-1.0
0.4945516,0.218692,-1.0,-1.0
0.642078,0.1738776,-1.0,-1.0
0.72819257,-0.028106324,-0.9850672,-1.0
0.5823706,0.071755074,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.83844525,0.024620065,-1.0,-1.0
0.64397675,0.17402986,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.010991866,-0.021771578,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.83242536,0.009161262,-1.0,-1.0
0.75377303,-0.06716446,-0.98114383,-1.0
0.7281926,-0.028105851,-0.98506814,-1.0
0.52525544,0.14047167,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.72819257,-0.028106436,-0.98506725,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.7281925,-0.028106349,-0.98506725,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.83355623,0.009158702,-1.0,-1.0
0.7244342,0.030283637,-1.0,-1.0
0.82893574,0.054699056,-1.0,-1.0
0.8289357,0.054699033,-1.0,-1.0
0.5823706,0.071755074,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.58433753,0.09242909,-1.0,-1.0
0.72552854,0.17159842,-1.0,-1.0
0.013739627,-0.0018036519,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.5823705,0.07175508,-1.0,-1.0
0.4945516,0.218692,-1.0,-1.0
0.72820705,-0.028129723,-0.9850733,-1.0
0.58243054,0.07192069,-1.0,-1.0
0.8335665,0.00916551,-1.0,-1.0
0.52981937,0.22308679,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.5513745,0.11421753,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.72443795,0.030283332,-1.0,-1.0
0.58433753,0.09242909,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.82896084,0.0546632,-1.0,-1.0
0.72552854,0.17159842,-1.0,-1.0
0.75225544,-0.064593546,-0.98267543,-1.0
0.58236516,0.0717825,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.7255473,0.1715715,-1.0,-1.0
0.72443426,0.03028337,-1.0,-1.0
0.58433837,0.092426576,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.83356595,0.0091654295,-1.0,-1.0
0.8335675,0.009165431,-1.0,-1.0
0.83346575,0.009165063,-1.0,-1.0
0.5888,0.18537258,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.82713693,0.009141804,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.83006227,0.052887745,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.5663696,0.15721966,-1.0,-1.0
0.80817527,0.026373448,-0.872281,-1.0
0.75377303,-0.06716446,-0.98114383,-1.0
0.7316567,-0.010693168,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.6656914,0.10448407,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.010979906,-0.02177161,-1.0,-1.0
0.72443426,0.03028337,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.4945516,0.218692,-1.0,-1.0
0.63731056,0.08663949,-1.0,-1.0
0.8335675,0.0091654165,-1.0,-1.0
0.79837877,-0.011976297,-0.92844707,-1.0
0.011408335,-0.021768328,-1.0,-1.0
0.75377303,-0.06716446,-0.98114383,-1.0
0.011141943,-0.02177041,-1.0,-1.0
0.72443426,0.03028337,-1.0,-1.0
0.58433753,0.09242909,-1.0,-1.0
0.72819257,-0.02810631,-0.9850672,-1.0
0.58433753,0.092429034,-1.0,-1.0
0.5099841,0.16586544,-1.0,-1.0
0.58433753,0.09242909,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.5823706,0.071755305,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.75377303,-0.06716446,-0.98114383,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.75398415,-0.06712655,-0.98080707,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.72819257,-0.02810635,-0.9850672,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.5134108,0.16322501,-1.0,-1.0
0.5823712,0.07175668,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.8293891,0.04912969,-1.0,-1.0
0.6532031,0.17466737,-1.0,-1.0
0.78707284,0.030776488,-1.0,-1.0
0.013196651,-0.0018189189,-1.0,-1.0
0.75377303,-0.06716446,-0.98114383,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.717664,0.17293581,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.5826623,0.07257811,-1.0,-1.0
0.75377303,-0.06716446,-0.98114383,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.4945516,0.218692,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.80817133,0.026382862,-0.87229437,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.83356315,0.009165426,-1.0,-1.0
0.72443426,0.03028337,-1.0,-1.0
0.013194384,-0.0018189882,-1.0,-1.0
0.72443426,0.03028337,-1.0,-1.0
0.72442585,0.03030381,-1.0,-1.0
0.8336529,0.00931315,-1.0,-1.0
0.72333795,-0.035972208,-0.9668117,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.72443426,0.03028337,-1.0,-1.0
0.5888,0.18537258,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.7853864,0.03077015,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.58433753,0.09242909,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.7537726,-0.06716171,-0.98115283,-1.0
0.7244331,0.030286254,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.82893544,0.05469908,-1.0,-1.0
0.5842967,0.0938449,-1.0,-1.0
0.8277651,0.054565143,-1.0,-1.0
0.80814666,0.026376884,-0.87240314,-1.0
0.7850871,0.030768732,-1.0,-1.0
0.72443426,0.03028337,-1.0,-1.0
0.8342355,-0.039524656,-1.0,-1.0
0.83705044,0.017143449,-1.0,-1.0
0.72443426,0.030283388,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.5888,0.18537259,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.8081758,0.02637385,-0.8722841,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.5823706,0.071755074,-1.0,-1.0
0.017251754,-0.016443025,-1.0,-1.0
0.80817527,0.026373444,-0.8722811,-1.0
0.82846975,0.053792298,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.72443426,0.03028337,-1.0,-1.0
0.63962543,0.1740212,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.7245105,0.030283052,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.010979749,-0.0217715,-1.0,-1.0
0.7549209,0.019486679,-1.0,-1.0
0.010981597,-0.021771643,-1.0,-1.0
0.5888,0.18537258,-1.0,-1.0
0.78297955,-0.06961939,-0.89733523,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.7707302,0.00892817,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.5888,0.18537258,-1.0,-1.0
0.82893497,0.05469915,-1.0,-1.0
0.7281867,-0.028083125,-0.9850946,-1.0
0.687265,0.07024785,-1.0,-1.0
0.5888,0.18537258,-1.0,-1.0
0.6401828,0.17371461,-1.0,-1.0
0.5497064,0.08931406,-1.0,-1.0
0.011166962,-0.021770203,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.6728521,0.17541102,-1.0,-1.0
0.7313176,-0.010672069,-1.0,-1.0
0.7281925,-0.02810633,-0.9850672,-1.0
0.103314705,0.0005476477,-1.0,-1.0
0.68597245,0.17537664,-1.0,-1.0
0.010979943,-0.021771654,-1.0,-1.0
0.8081834,0.026379514,-0.8723286,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.8334562,0.04720993,-1.0,-1.0
0.3300502,0.026806775,-1.0,-1.0
0.70137,-0.05026558,-0.9379415,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.013194384,-0.0018189882,-1.0,-1.0
0.58466035,0.091302134,-1.0,-1.0
0.64018,0.17371841,-1.0,-1.0
0.013194384,-0.0018189882,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.0109797735,-0.021771502,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.5888,0.18537258,-1.0,-1.0
0.58416945,0.09282226,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.010773765,-0.021601109,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.6930184,0.123573095,-1.0,-1.0
0.7983316,-0.011988028,-0.92834496,-1.0
0.64026,0.17361082,-1.0,-1.0
0.58433753,0.09242909,-1.0,-1.0
0.83376527,0.008821522,-1.0,-1.0
0.7983038,-0.011996644,-0.9282324,-1.0
0.5228485,0.21875763,-1.0,-1.0
0.80814844,0.026422461,-0.87237704,-1.0
0.78707916,0.030776503,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.5888,0.18537258,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.5099828,0.16586462,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.82895726,0.054676667,-1.0,-1.0
0.009173082,-0.020129709,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.5298065,0.2230819,-1.0,-1.0
0.75377303,-0.06716446,-0.98114383,-1.0
0.6401805,0.17371854,-1.0,-1.0
0.8335658,0.009165428,-1.0,-1.0
0.013194384,-0.0018189882,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.72547376,-0.033223305,-0.9731301,-1.0
0.7531268,-0.063171335,-0.9939265,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.82895195,0.05468202,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.72819257,-0.028106326,-0.9850672,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.5637703,0.119928494,-1.0,-1.0
0.011048494,-0.021771124,-1.0,-1.0
0.8081751,0.026373709,-0.8722814,-1.0
0.5823706,0.071755074,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.6373077,0.08664985,-1.0,-1.0
0.75376594,-0.06711386,-0.9813101,-1.0
0.8335675,0.009165437,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.03455355,-0.0012274312,-1.0,-1.0
0.8289357,0.05469907,-1.0,-1.0
0.72819287,-0.028105399,-0.98506963,-1.0
0.7244343,0.03028333,-1.0,-1.0
0.8335675,0.009165433,-1.0,-1.0
0.78033894,-0.0123721035,-0.9979296,-1.0
0.5888,0.18537258,-1.0,-1.0
0.64017993,0.1737185,-1.0,-1.0
0.525155,0.140719,-1.0,-1.0
0.636983,0.08676889,-1.0,-1.0
0.5823706,0.071755074,-1.0,-1.0
0.8335456,0.009165349,-1.0,-1.0
0.010979969,-0.021771664,-1.0,-1.0
0.6656986,0.10447346,-1.0,-1.0
0.72443426,0.030283555,-1.0,-1.0
0.010979958,-0.021771654,-1.0,-1.0
0.72929084,-0.02987119,-0.98549926,-1.0
